Video_id Is_ASR
aEiJtMf2Ces Yes
ouNo7K3kSFk Yes
2HYB42cYN20 Yes
_mlJ-I3alDY Yes
J2HuKV6S7eo Yes
-1XmKuCKKBo Yes
uCsYaBj8qW4 Yes
25RUzk8uWII Yes
ILYepRbwUBY Yes
MpAYDZOTSUI Yes
2aCyY8P98Yo Yes
iLSEpq8eldc Yes
zAFpheAZ8us Yes
dap9dgKzIO0 Yes
k75VdaoLFrY Yes
8tk1RXspPfo Yes
eSDudGFwtkU Yes
YH0rvEORNXE Yes
nzuvLc9ynlc Yes
uWYThHEnNTw Yes
_VdylLiB9eA Yes
LoPm1cdMpFc Yes
gnp1tMboiiQ Yes
zGdZ9we0AqU Yes
Z0qNmyDzkaA Yes
0m9AuaOwEAM Yes
gDt9T7GXFSo Yes
4qNSc3O2AFs Yes
jZeLwNjJSZU Yes
igbWrmvWtww Yes
Rz7BfYQcP5Q Yes
0SAjir4Dljg Yes
eYr6ZTtGiY0 Yes
pLT2h-zgEPM Yes
INUEXiOT8YA Yes
cE-LOwGTYsE Yes
FRpgCy72hXc Yes
KGP0E4lXzBA Yes
5k3wZf0jf5w Yes
3NoKn6zl76Q Yes
HmFverKsPKs Yes
nJB1a_iUQ1c Yes
dlPsPtyOGqI Yes
SJRV-5PlTpI Yes
N_NgmJNkBuA Yes
8Ox2C5DePHo Yes
sp7UOYLDYfk Yes
BV3eJxLZZTU Yes
tRde6XCYxc4 Yes
ak3YNvccNrk Yes
oQJyRMzMd_g Yes
MJjL7wasew0 Yes
W2l4_zj8zWk Yes
owttFl8E9CA Yes
1MBoOWP1aWs Yes
6JjX4gxJLLU Yes
BgKSJT9WoDs Yes
_E0MZiVxDuE Yes
zRlW9_kkA9I Yes
qGkS4TmNY5I Yes
x-ELPsIMIf8 Yes
ixbAGkQgTA4 Yes
YecnF4WJVk0 Yes
ZZs9u_3xU7U Yes
d_swOG4Rnds Yes
8X1fxMvyAdI Yes
WwUoDYFzWLA Yes
nknRehEw2OY Yes
JSBl75aQr00 Yes
GD493qvYznU Yes
uv80tKVPD8g Yes
TUMJ7U4qHUA Yes
NU8F3N_AXiA Yes
aSpYHfwlxZY Yes
54ef2oiiw4U Yes
a3Mb3gTDtYU Yes
yLFJSjM-7NQ Yes
dvtOhx6MEGQ Yes
Kyv5svALPyk Yes
SuI_Mrs9i90 Yes
Yw9T0lgVbA8 Yes
JycOOrlIli4 Yes
ecAKSzBqKSo Yes
lFe2Rw8JInk Yes
xKw6R8xRXO0 Yes
jH9vT6eM_V0 Yes
bGocnIbKM6k Yes
TMWRxpkr5Q8 Yes
Ry5JgIAb5HE Yes
JRnPoZeIj40 Yes
0THjklsyJy0 Yes
rE5ZU9VBGjY Yes
tEqPwoRqnBE Yes
9s_qbUSJMG8 Yes
xFC7Gt_I00E Yes
7A3xaJUGPzI Yes
exwIyGEDWc4 Yes
L1UGfeTHjjY Yes
J6p83jlnSLA Yes
yJOq7iVEW5c Yes
6RqOBVO8YMo Yes
ljzX8y6pzCc Yes
3mii2j-4hO8 Yes
Hqk9ZMEwy9E Yes
zmhauHB5YSk Yes
iGIbM0JbRlE No
pwvbAwKr9zs No
lQHXTJtzVk0 No
wvvijwMHE7A No
DnTBnaBPc18 No
76VOdt7A-R8 No
x3KknaIxJ_g No
gTegijTH7rg No
QJxkxQPmsaE No
QLNCl3dBqG8 No
nAp_pzlAM18 No
qnMA6fZwKC4 No
Jt5WpKRPIlE No
ZPSTr04KbfE No
BwL6s53evrU No
5BmST_RDi1o No
eRExYRZ74OQ No
gKQqMFCaV84 No
9OKWrQXnFkA No
3PX2d3Zwutg No
XkYvo6S82LE No
gY92IZQ3TZk No
WNRyoWVh8dA No
hI9PYIEaP-Q No
SseW_6fXsQE No
2I9azpch46M No
apDoJkfR85A No
xVnAWL2K3Xg No
DUJceR4wJlw Yes
5OmJpOSNniU No
DWvU3cs_dck No
KkhhWFNRVN4 No
IGyP2uMM3i0 No
kK9qwCAm_S0 No
SCTHc3dGIRQ No
Kn9k72OkQGg No
vAALPnNL2hU No
a5fNLRJQmL0 No
IXmEjiBC2sQ No
hWZzYh-mL5k No
vWYAwMPrwh4 Yes
4dbAKmozCAI Yes
UeeUMIZfpBg Yes
yesODJnZm2s Yes
EyYKQ8I6f_E Yes
046zg3cHZco Yes
fG8HyK64fpo Yes
W8sNTfZ1mHM Yes
d9Vr0HqppTA Yes
w68o8H0pXUM Yes
i74UQMwhliU Yes
rtc3nIH-EMw Yes
O7rQe2s5lJQ Yes
eFpTGr2Apz0 Yes
_wES1Nm9jU0 Yes
A2-2DNdp1pI Yes
CLfHUPUzs7E Yes
72GJHe9mkW8 Yes
6Bd4Qs5XnNg Yes
thf45Gdw1dg Yes
xqe6tYNXfIM Yes
b83RohgfAJ4 Yes
jPtphH_V9w8 Yes
zdnc5z2KyHE Yes
0tBz3_JIOpk Yes
pC2ADO_wBXg Yes
U-aJ9wQ_Nqk Yes
NXhdt1R6TYE Yes
vCyYujiZ0EM Yes
8RvYxKvycR0 Yes
MByzwqRBEPY Yes
dsMSTSBS4mE Yes
nkRwsqjaPas Yes
lPUrVoLzr1c Yes
0Z71IU2Yn6Y Yes
zvqrafcF0Xo Yes
Etr8DJgwqqs Yes
f8ElRcomqxo Yes
5F6lTgAAi4Q Yes
lm7_rbPbZiA Yes
eAgU12vVVQY Yes
PwaWW8uIFxw Yes
f0lBQLZL618 Yes
n7Zr2uXUJPM Yes
fF3_JWKIp1w Yes
UeY-9Wtbwi0 Yes
eVI2WBtoIeo Yes
4GmNX6S7KhA Yes
jflsGmtSYbk Yes
6pqjQSXey2Q Yes
xsbQaQTp0dc Yes
RucTAaCE6kY Yes
P7j_NqrYARA Yes
_Rd1H2EBzn4 Yes
xGdaFQHSkgc Yes
buiH6RNNkHM Yes
tc-Ywukm8mk Yes
Ny6tcWaQiQ8 Yes
iib9O7HuDzI Yes
QIccjPLLKJs Yes
0aXhCLe5JoA Yes
Xgq-s3gu3IQ Yes
Sm488kTSNPM Yes
yQMpV5z-Gs0 Yes
xkio5YryjS0 Yes
QUV9nQOxFUs Yes
NIPAB76auGw Yes
fH96Ijqhx4M Yes
ILi8QCbV8zc Yes
rcnqAQftcwA Yes
2W1xrYKu1RQ Yes
LR3Em0cyRA0 Yes
knOgpLn0kR4 Yes
meG6ahhLU4w Yes
WSH1e3Rac5A Yes
YFF-d2jJbGk Yes
99r-yj0vJt0 Yes
XaWs2AfT2nk Yes
LtALMdwG1aU Yes
e-YGuKUqmTw Yes
1Tf_plJFJ9k Yes
NqnpipABrQY Yes
f9I259rGegU Yes
cAqc0Gk7YXc Yes
38mEXgoLcbE Yes
dfctPyqdLwE Yes
Qb6OlNsAPI8 Yes
G1Ma1EzcUkY Yes
t75hFVkaV7E Yes
nZ79Cx4E6Po Yes
YvnZMI5YHU0 Yes
LwVE6rnYTBs Yes
q36LBm9H0PE Yes
CcU7EFobkBg Yes
jKt8iprZMiQ Yes
B4IwILBuPfw Yes
A-MdSycxxsE Yes
P3ZF5Op0Isc Yes
nd7h_jrV4YM Yes
Ed-chwwnDJE Yes
1rF0m65KShQ Yes
_2yTZcGTJNQ Yes
LRPWBJipHaU Yes
9faN5s5hpyY Yes
nLT3dRMmNTU Yes
QCs5ZHR9g1Q Yes
4adlk7r1Vu8 Yes
TKL0FyUYpq0 Yes
ZacKYW7qH6E Yes
oMXH5-F6RTU Yes
kGq0YFRIQR0 Yes
IXTHClXnYbo Yes
xdi57oUo68I Yes
eTdDyifoELA Yes
KCWHLeGERRQ Yes
hSNGjuBWfkA Yes
uQgYPTkmyfQ Yes
nonYfvBQ_2A Yes
vDy8k_g0faQ Yes
uSd96aFAPmQ Yes
0nEjq8Ftv_w Yes
byqSAlsdLoQ Yes
ja8MzLh-eBk Yes
2RIG6cvDHyw Yes
wya_BR_wX4U Yes
U86GvrZlDi0 Yes
65vS2IlFHyU Yes
g3envKF4wO8 Yes
56VOR2joTfE Yes
s_qBIzMFBh0 Yes
GWiC9Itw388 Yes
yrGRRJtSmCw Yes
X5BIKG1fIis Yes
onBlepucniY Yes
FKSXzdl6Vek Yes
MRaPPEAwqk4 Yes
n0HyuRgu57A Yes
zphVXdUBSqI Yes
4CJrWzbbzoY Yes
rVg0kGRUHw8 Yes
KthsqShavRw Yes
jjhdi1xDUnw Yes
qi1rVKZM26s Yes
eVj-KFDqN5g Yes
IgRbzxRk8pc Yes
t9WoITJDLuA Yes
BU-zHKQ77jI Yes
7VDszyFrwp0 Yes
zJ7OwdVJTrk Yes
nAjoIwHmX4s Yes
ql8aVguhiog Yes
xsjeAOvGbZ0 Yes
D4D61cK6cLo Yes
x8tbZwOO2h4 Yes
9VPxhR9ePYk Yes
yjuSuxbwXOU Yes
cZgp6_5TLj4 Yes
MnGpf_gN_ek Yes
kSj1vBOczU8 Yes
1WLfZ5--IEU Yes
uK6HtJlh_r0 Yes
aX5LHHUzZfw Yes
OIGTLHj50IY Yes
XgiJOOXjO58 Yes
KYT-K8tYdq4 Yes
Oc09ywCdxwo Yes
iw9JCZLFqiE Yes
uat9D08EhJE Yes
IRP8fFILACA Yes
dFEjYkrKePI Yes
WUoX-EmZn40 Yes
YzohUtVBVhM Yes
BAnB8LytCqA Yes
67cGSmJvB04 Yes
oqa0cu3FWGg Yes
sJVt3epLEbw Yes
CneGnzFL3-4 Yes
jQ6H5TUvRsU Yes
4JGSqoZBFIY Yes
B5dgPLz0RAk Yes
wN_crmvDdT4 Yes
bCDR6dqTHlU Yes
1VtJiCVUNlA Yes
re4DNd4HJfE Yes
H0idB2xuhyU Yes
-7j7Iitdw8c Yes
DgMEYV0ffjA Yes
l-6b4HUzQ2U Yes
CDjSukz_PmM Yes
dCc6lbCjqCs Yes
goh-fwUH558 Yes
xIvCLtoqW9k Yes
cENAtFGz6vU Yes
R7RrAVD_9ss Yes
duAZcX9Y0WY Yes
GezBkVD8coY Yes
IiauvALX7LE Yes
DVK1v7T222Y Yes
R3I9rgNVqPs Yes
KBN6Cy2dLJg Yes
HfWOmc5y51Q Yes
OJZh4_pDARA Yes
8q3DNBWn3co Yes
4M5cOJ_y4o8 Yes
DuoK84Yku4Q Yes
AT2y9pthozo Yes
zf0tDLtAf28 Yes
Uk7FA5vRr_Y No
2bLzBNTDOAE No
GZrmhNIs1pI No
uvxWPbXPI0U No
q4xqiOfmnlM Yes
sTbyruCWI8M No
QbWAq6-oS6g No
6mjbRQLaZf8 No
up4O2AkjypM No
nxStj1PDE_o No
96V-SSk0j1c No
WfLaGWLNd9c No
5plu_57HS54 No
lNuwUbFDVag No
dFkMmBXytVo No
idGlJANfjWY No
iousM6NutM0 No
S9MVsHtR4Y4 Yes
SI9GUWgoFn4 No
SiaEopeeIQU No
tvG_WYOJjFI No
amMURAD22h0 No
MaG1Kn7RM2Q No
oczEIIW20os No
XAwpMsfqLko Yes
2B1CGZVEQxk Yes
gz6t4z3Q_jw No
dUylAKDBAEk Yes
oTNC1P0F5e4 Yes
MeliJuoMnsI No
qCQYPpcpnto Yes
uRBw8nkwhs0 Yes
puQ9fY-mUFA Yes
w1P9PQmeXDA No
UFKO-aPTRgM No
Pjja3kJowNU No
wZYvdQLNkxo Yes
Rp4ZLMZ1l48 No
R5rgNwlN6iw No
Qc4fnmpRV-Y Yes
azGtwY0Cqm8 Yes
VxA0frFQbJk No
gupZN68upr8 Yes
sf-C9iFZUD8 Yes
bAUxoMcBfvA Yes
WzPOkwNkvuY Yes
JxmSy73w1ig Yes
CAkJjnC2j8k Yes
Ifn1FNLIKpk Yes
UgDkbPpLhCQ Yes
XzcP364s4mc Yes
KcrIp8ej0Lo Yes
_AIvygUwMm4 Yes
sfSnPk1U7qw Yes
zXkW3iwXKZE Yes
wyGkn_vL7-k Yes
Qgs9hG55jJI Yes
MOBKLtYz_hQ Yes
KcW4Pb2phdE Yes
POsjEZWZtT0 Yes
gNs-OkKEAvQ Yes
ukAG82s18mg Yes
YmqAQz4Yoi4 Yes
ktKO77ysABY Yes
PKzZ0Ymnx9U Yes
WbcqsIuaDjA Yes
Sn6Fb7wisUA Yes
cpeZtmdRwKg Yes
VTTfQJl2_Yo Yes
JPajhtRqTVA Yes
g8cM0eunz08 Yes
Rj8DKH7bj7g Yes
vhw3vigMXwU Yes
dskeHeHYMx0 Yes
qJ7uwbQmvzw Yes
WXv21Fby8UE Yes
HbkuSz5OfUU Yes
9MVYgZ7Nb_A Yes
vvbUKbLJJ_U Yes
hE0hcYytpdI Yes
4n_7j5TPbVU Yes
mIUIcY7aevk Yes
jatlXWH8XIo No
QRay2HAIGsc No
q7Rdj5K6dPk No
WXwtPps7rN4 No
g_ZZnIxI78k Yes
IoZZ7msCR08 Yes
o0GbAvi-be0 No
5QjweVclNmc No
J06iJY3e7Dk Yes
8yv5gFi5TDE Yes
dDKsdXvOz1s Yes
DaB49klN8D8 Yes
JRxGlCEcP9I Yes
k5-FRlgFfu4 No
miTGf7mVaak Yes
mNPEbNMsTVo No
MU8RPlZfrjQ Yes
NBn6ZTImobw Yes
NBZSLuPSEuU Yes
NG5mXAavT8o Yes
s1B8WvlHWXc No
qRSwBwwRJvA No
lDE_8ujnnrM No
8JPF8xT7B9Y No
fMXegu7X3KM No
Tjhn4Jx-1yo No
6s_I8njGZ_c No
tDa09NPEvWo No
YGcki6TPgeg No
eHg3cXueIHU No
7zXN31SHBdI No
J_nKuhie8zA No
KSy-A5I14BQ No
7TG7xZpkK8c No
dI_IxzCgB1M No
KEHlNpDB8ZA No
fYqN0X7dhEI Yes
nmOgxMGk9Gc Yes
NotWWd-qngk Yes
oj4wrTcOBvQ No
P6xmuhwegvM Yes
QfwUirnsN7s Yes
QoLApMJt-Fg Yes
ThOPB7D4WPo Yes
pqLuWumjf-c Yes
xVnzhb5EqOI Yes
0IYeCc9HCpw Yes
Nj7ICw234Us Yes
BPAiTKJXxSo Yes
0k7a1awU_jc Yes
9nJhy--rCko Yes
uwhe0R_8wB4 Yes
BCjGkpTfHV4 No
NdmIT49yrDo No
tMDygYLiMCI No
P69V9T-LWpM No
srINZ-54SFI No
suE3I4L8st8 Yes
9FM5_vUIIfM No
hzHF-DqVRKE No
OQk5XlP-FOw Yes
qKJ1km6AOmU Yes
dgWDUPqARE0 Yes
JuZ_tZlL05o Yes
WqwAICuk9xg Yes
np2_Fhgv1kk No
jsivnxKxlNs No
ryFqEaaqc9c Yes
Bzx0D0PhunA Yes
3TtpajcQBok Yes
5ag8qRqSbFc Yes
gbEg62SHBns Yes
jTGte6DI1uE Yes
GK6XBaG5TOw Yes
BTKx2Q1JhcE Yes
xzRSAxazsSA Yes
6iMLf2-Xf70 No
pirM-znficc No
Blsf5mcvJng No
o-NBV3RGf6A Yes
g29Y3hEFPKk Yes
raCpsyfzM4k Yes
5yJX9kJ-raY Yes
6K7dxLcF7zc Yes
jTqQ6JdtJ9E Yes
jxI8I5EiAE8 Yes
K17JQMWGe74 No
1rpNH7FQrKk Yes
x5O4NW3Gllk Yes
cIgmuIRNz08 Yes
H0F7cl9XeY0 Yes
xqmXG6_r0Hs Yes
enoc6oMFFHY Yes
GyuRm6IlB2A Yes
qiw3CkSM7Dc Yes
GY_Di0k3ORU No
uoHQi0pSFpw Yes
cgfuneBGyPQ Yes
ClM63v1Uyfw Yes
g638pY3fhsw Yes
Xl2GCfoN0KI Yes
wxQXNLhIJlY Yes
ZAkuawGV2_0 Yes
6ybWT21u8iE Yes
M6k1wyFjdik No
TJgzFsS-434 No
VAhkI_RefNc No
q0c0SSwzl6Q No
Z_PTzgYaulk No
tZw2QxLHLt4 No
kyTFELn15RY No
oolcZXE0ag8 No
XyTLN1fLF5M No
fmGbHhFqOzU No
o36EIYz7y3c No
Hq9sJfcwIL4 No
snAinvMa8mw No
60lz5sVvmfk No
FF7UzWdt7ls No
1HSd5GqhR9o No
JiMx8QwPUlE No
KbdSkGDju5I No
lx7EEdXURa4 No
1mB7f8h5Cbk No
YoLhT0lf2Xw No
oNilLNpD2NM No
Ap7qEmUAUKE No
qispVujt914 No
Si4Fi7ZG5lc No
ORVz8XstwwA Yes
Ku75msBiyLc No
f3onTCLYh98 No
06ttdow5mM8 No
TdEId3NcLn4 Yes
TfzCv-boPXo Yes
tGtzhCynMzM Yes
eqLrKl0CJ_A Yes
TMHqqnjk4WU Yes
wph2xF-f_zo Yes
TthbZFBHbdc Yes
gPHvEcoMuLA Yes
qM7vBXURGlw Yes
0MEYRoPzybA Yes
IeHQ1_zKS70 Yes
RMe97tX3JKo Yes
XVHfO-l262w Yes
U59i6JRfjmY Yes
UASD8Tlo3q4 Yes
UECxF3lcjYY No
UQA5fWi1xbQ Yes
uwynvzyYjzo Yes
VyEhyu3QFdk Yes
hrQrzDzjai0 Yes
gpPUZS9BQiU Yes
Qo_tViNai00 No
GxvnZSt3_BM No
OkUNayHGLag Yes
-1S7sKu-3cE Yes
zV6njJXShl4 No
vs5Q1-_7LME No
K-ssZz6pkcQ No
r-xV4Wcjfco No
hdtKq7WbX3k Yes
HNNPGuzaZZ4 No
JTO9heOI924 No
DlmKByRsxlg No
l2Cmu3Da4Os Yes
cByU-DJa_vs Yes
Qyu-Krymeqk No
UpHKWrhEKp4 Yes
ynDUTABbXzQ Yes
9L5_8RGaxuU Yes
G_12v0BiYp8 Yes
Wt2sWirlUk0 Yes
dsQiNiH34zo Yes
KIagh9pFXeg No
SSMN78c27XM Yes
deLFkuJaanc Yes
t4ZUzJJeZMc Yes
wilD2i6VNMc Yes
nZHXj8cCp74 No
BwzqsLUvShU Yes
ctKibIK9qFI Yes
TCIkspiQsoQ No
ce6mCvuQeyA Yes
FUKoOUVIw5A Yes
2w71R312L6U Yes
bRrbwcJvaI4 Yes
jvKZEOGZz2o Yes
o7LwegKEYjE Yes
x5KRJzM7kkA Yes
M8d_-XdPWKo Yes
MBxwDOXPFcY Yes
g3nr103zbmI Yes
9rfW0UGUu_c Yes
W0GbKrCYveM Yes
ezkMOcQUygY Yes
mdQQM__dhX0 Yes
ZG3ByeXlB7A Yes
YYvBazxXSdc Yes
Y_89HR_gPTk Yes
HeGozkzWOBs Yes
IYU7YZxoTg0 Yes
KO-COJKUGQY Yes
G61F3vK_BWE Yes
ItmdvwMRwPk Yes
bUGjmbHY5Vg Yes
Yb20pshwszk Yes
d5VH892kkTk Yes
YEt8AE3o15g Yes
XoDK5HSt7Fo Yes
QJXzG5J4V88 Yes
b_uHXvIkUTw Yes
J9wl_11e5SE Yes
IrC7dyQTj08 Yes
YwBAhvCt6lQ Yes
6sQsZ9hmNVM Yes
e139eistXGw Yes
sFjOWoAsMwQ Yes
cUWSWL5QHbM Yes
HAHqlsjsgAI Yes
Ryp4j66ZESA Yes
mVu68RyQlg4 Yes
n1UmKoesjAA Yes
Z0NrLZL0S7k Yes
6jYQnlfTC-s Yes
YdnZzdCg56A Yes
YyeCs6MkZlQ Yes
QUA6vcEI_1Q Yes
K09Ues5fzes Yes
jyPUtnKnotI Yes
xw2ZKLcowHo Yes
USfnwQ0u5bY Yes
iLYWFzTK_Vc Yes
vvUOV-xqRBk Yes
fIOEo6Ev_OM Yes
5AsjhrtBzO0 Yes
2DWzQ0hIfeo Yes
blRRV3yZMhA Yes
ywQNbWWVMOc Yes
pgzxkWeE5Y4 Yes
fnb8YGnCvGI Yes
SH2dkVMQLao Yes
J-pYGtEiCd4 Yes
_b2QGTGZJfA Yes
wyDY2B0CZZ0 Yes
pxQUEJtJw-4 Yes
A_uI-S9LMXQ Yes
KURkSXhvHVA Yes
HnLg5L7t1Ys Yes
mm2TP4pZmI0 Yes
KyBe_Nlqrwo Yes
CfIzzTQQFII Yes
RFXYK8HF2MM Yes
kzGOwl1vbj4 No
jwOr_qlx0E4 Yes
28BfKJ1-xfU Yes
RQ1DOtaPnOo Yes
u9ajyi_Q70M Yes
K3nsHiJD_9I Yes
f7BQDZtYLcY Yes
sjIJOOFL2yY Yes
0RGlHQB0k2U Yes
VTZuRvzWWO8 Yes
kziho3ZGS-I Yes
Aece0ZAOHr4 Yes
udzIG5o7xMo Yes
SKARIwDVflE Yes
zVN_WCGdmus Yes
_ChUBTSGQnk Yes
nGA-JRhJg0U Yes
Pq6ZqI16Hik Yes
XZYG7xznuIo Yes
jGiu-4CmsJk Yes
E4zJBNlqBXw Yes
RM8S0SAu9zE Yes
veGKqoFBZVE Yes
72keo1lTG5w Yes
elyMqi3eVuc Yes
UO1DnQOYYfw Yes
_pDkRE_nL0Q Yes
kZlhcYTOeAk Yes
71JPVSH6Qzo Yes
PpT3VosQnRk Yes
qdxDngB_knI Yes
2fB7QL1HoNY Yes
16U6uXRVRU8 Yes
3ZSBUBEsieY Yes
8KaiiaAuAMA Yes
NOxKdJTugrc Yes
gBnBb7cSabA Yes
StOkPoKz-cY Yes
xbTCvXUpYLw Yes
l9CdxEPFqK8 Yes
02DJdHkxZAQ Yes
xiCzpszHAH8 Yes
Nv4dFF8ia7g Yes
9TN-YRLcXWQ Yes
dJnHSSV3iyI Yes
hsfqv_wOvQA Yes
273U9WIdMFQ Yes
YJlslf4t6rc Yes
MBg0933c43k Yes
a-0gaL0KYCE Yes
2mu37vRR-AM Yes
PXhjxG2HvH4 Yes
4Xmznf-wHcg Yes
kART2PDunCs Yes
0xEzL1Ncl18 Yes
0jldrnzsPBI Yes
3yxAfHhQGvU Yes
32LzWxbXZfo Yes
lkNueZzZQFo Yes
J4sMrTZnMpo Yes
HAe0gC_Jt_s Yes
MrydGlNKMic Yes
ai9Sb68C_e8 Yes
DzHlReteQiY Yes
lzkz4S4f3TQ No
m7w1WByxm20 Yes
6ZKhOX2JR0U Yes
BHK4NOGhPCY Yes
FqZBkRsKirw Yes
GmMFSwuWXsQ Yes
cCOvY7KYosQ Yes
8gJvcGrg7GY Yes
43KZ2wyUxoI Yes
x_K-fMuPSSk Yes
DB5l4R8kUZA Yes
qmNVW3Cl-GI Yes
poMyZ0cqPEM Yes
c4dRxfCSr6k Yes
vgHz_b_mehY Yes
8QUTI0eDviY Yes
bDIzwl2uM9g Yes
n1am1J6etOE Yes
1LiYMPnFcZA Yes
rWtYySpI0Qo Yes
yA191YQTGnw Yes
N7Vg6pv8u14 Yes
ulZRTQO34bk Yes
ybAnK6KnLC0 Yes
bR5pM3bUWVw Yes
8NmWTGzJzjs Yes
L81sXO91Ezs Yes
yns4AjNdk-M Yes
MGgbaFIRD5o No
Db3SVbvrmaw Yes
MNx2IoznrIM Yes
mryZj1VoVvU Yes
EFGO5dIQX7o Yes
rzgAP8Kpq8s Yes
rr1428WQ7WI Yes
30fRSTASZpI Yes
MwD1ThPiFxk Yes
sREHG5Ha19E Yes
N4m-Vdnh_r0 Yes
nGHOvvUChJg No
SxMje8iP7x8 Yes
t06EVYhyZCw Yes
O5zBHS0rp88 Yes
O53IpndcV2c No
OOf-5U5b5bg Yes
Tc_iVrGENtk No
tcwKqSVcB0s Yes
oufYN24wCKI No
ozvqbSF9oBo Yes
tmLeNKqoxLo Yes
toaHSGvL2M4 Yes
TQc-3-KR2Rc No
pjJMEBwdhtE No
popAYm2CdFU No
txTesujIpd8 Yes
u0YF2ChkQ-8 Yes
U1FP5AAYPHg No
U5BKjzQjWrw No
ppFYa1PQa_8 No
PxjI72-etnM No
uBN3w8PDmeI Yes
uEneIdudafs Yes
PZjayPOQf6Y Yes
uFYjjfwZTtQ Yes
Uljl7IrQ5hM Yes
ullVXObSFm0 Yes
uln06WAXaAk Yes
qBrJmdaBrwE Yes
um_F1cpHguQ Yes
um2nbHpTuJ0 No
un7p5CcQjUA Yes
uOlDTd2wsWg Yes
uOxRAJQ-2xM Yes
uPiZSwrW74E Yes
qEN42wxn4DE No
USPbfcg-hSA Yes
UUjvP-4L_6o No
uvxzgBN7608 No
UWZ_XpzionU Yes
uXYutKt089A No
quEc3cn0770 Yes
v4Ww0uzeohU Yes
V7c2JjMyifM Yes
v7gcxIsVisk Yes
qx2F4f0uksY Yes
VC83ws6w6-w No
Ve1PZ1CwlwA No
vFFhfzbpZNc Yes
VH3-mY8KDyU Yes
viGlG410jHw No
vlMD6j4JVnQ No
VLOG9pOvqqU Yes
vP7Gbelppmk No
VPG6l8uBGcE Yes
vPjracDQP9A Yes
VPKaxgqYSzs No
VQO_9GZnTP4 Yes
r8aTwPX0MH8 Yes
Vu8IAl5hO1o No
VZGz_kj2fiU Yes
w0mc9-Vg7oA Yes
W6ObrgJLl6w Yes
W8HCuGw0iBE No
w9Ghuw1lQFw No
W75DMA8DUWQ Yes
RbKHYlcAE1M Yes
ReDQy8DBkv0 No
wfITxHNXjfE Yes
whTPo59GiPc Yes
WhyjF8Dpa5w Yes
wo0W1G13LiQ No
wPPmGratjJ8 Yes
WT5e5ntUqnY Yes
wXyfinFW3_A No
WY9rF5UvJyE Yes
x6GeYKNyfOQ No
x6PmN0meb7E Yes
rsncJmO9ZI4 Yes
xDeGtSK4yaU No
Xe1uoDxgb7k No
RvkKDrf7TuQ No
XHBKHUBZ1oU Yes
RyPeKBy4EMI Yes
xII28weNYZQ Yes
s7iCh6Ev-hY Yes
x-Kl6SpNf58 Yes
xlEUFftg7wc No
XLj2uSytIq4 Yes
s38saNnBS6c Yes
xo0I3Xlg1eg No
SbM7OlONFgA Yes
XQCIw6oK9qs No
xSB3oRsd41o No
xT4mp_HgPOU No
xxp-k-CpJmA Yes
xYD_wBgCJ24 Yes
sd1Y3T84exQ Yes
y3jZaTPAMmo Yes
y6_eZZQOn7Q Yes
Y6sZFNKPyww Yes
Y7Svf5nbSic Yes
sIRDHPNukv0 Yes
s-NaBayUKtw Yes
yAWonO-W9x4 Yes
spiXbC-9eEM Yes
ye5vV7U8cc0 Yes
yFHwEYisLek Yes
sUkVpaihbl0 Yes
SWT-3m96ETA No
YkbDlvfuat4 No
YLChczpjg6U No
YQ6tc9WZoAw No
t3yWX6D9jIs Yes
t6hVPAKzg_M No
YW9385ipKKg Yes
T9_gDLiGlRE No
yX7nqcSn_Jc No
YxeATZgJ9fE Yes
yxqHqN44vYw No
z0DG5n1Oj3w No
tDPRFfgR3Wo No
TFJq4SC_dXM No
Z20Uos47iNk No
tjcYd2HzFBM Yes
tlKCeqCplYE No
ZDC6TSMB86k Yes
ZDNiy6b64Ew Yes
ZeylMmDwcvc Yes
ZgI53Hf20SY Yes
zgPELpg57PE Yes
ZieXFkhZMcE Yes
Z-itQGZNpHg Yes
ZIvBf_YsxRA No
tSorlYYMG-c No
tTK1sNxGjcY No
zkpKVy_RRYM No
zKtM2dYVVYk Yes
u6bju4CID_A Yes
zM6fOkccjQk Yes
zM-toaXZlDs Yes
ZQ91KrziPBQ Yes
ZQsb1HJ6t54 Yes
zQx755mTmig Yes
Zrlr0oRGlu4 Yes
zRugq5zdtTU No
ZTjmi05beGU No
ztQzldXtfSE No
UBElkG8EIUo Yes
zynGloS2hbI Yes
ueXVx8t_LZw Yes
1SzdEuPDLk0 Yes
_7IqXa4ClSQ Yes
_BeeKRZqAkk Yes
_CmAQmzDV_M No
_FIrohRNbfs Yes
_KnpUz4mVf0 No
2aWKJZetv2o Yes
_nfNRwBMx2c No
3BnE8LReL1Q Yes
_VsWf3vnP4Y Yes
_zgVfNj-3lk Yes
0ExB4lRfjQM No
3hu323LZkcE Yes
0gkQWvG4d3M Yes
3nEktv6-PNk No
0I0bEI42EbU Yes
0ma15rYI6dM No
0NHAcWhHSRg Yes
0PSfLOQfa6c Yes
0PSMP-6X8t0 Yes
4WkHdPjp8c8 No
0v3uUp3QcPI Yes
0YaAQrgvPy4 No
4wTmVwHYPqI Yes
0YZ53xmgEOw Yes
4YR6apHBfpw No
1mGjSrkSvb8 No
1O7s4E8GIO8 No
6aFGg92Y1Ts No
1rZbe6ZKoc4 Yes
1SqGrMWCx6s Yes
1TdyGnFC1xA Yes
